Initial Cost	Cost	Total iterations	Partial iterations	k	lambda
548998.0	319378.0	8000	900	25.0	0.01
548998.0	314658.0	8000	900	25.0	0.1
548998.0	470368.0	8000	900	25.0	1.0
548998.0	310322.0	8000	900	125.0	0.001
548998.0	326102.0	8000	900	125.0	0.01
548998.0	343214.0	8000	900	125.0	0.1
548998.0	466494.0	8000	900	125.0	1.0
548998.0	354951.0	8000	1000	1.0	0.001
548998.0	354628.0	8000	1000	1.0	0.01
548998.0	320784.0	8000	1000	1.0	0.1
548998.0	436462.0	8000	1000	1.0	1.0
548998.0	345724.0	8000	1000	5.0	0.001
548998.0	317824.0	8000	1000	5.0	0.01
548998.0	342472.0	8000	1000	5.0	0.1
548998.0	472586.0	8000	1000	5.0	1.0
548998.0	403262.0	8000	1000	25.0	0.001
548998.0	332833.0	8000	1000	25.0	0.01
548998.0	339259.0	8000	1000	25.0	0.1
548998.0	446820.0	8000	1000	25.0	1.0
548998.0	316792.0	8000	1000	125.0	0.001
548998.0	364471.0	8000	1000	125.0	0.01
548998.0	317034.0	8000	1000	125.0	0.1
548998.0	475680.0	8000	1000	125.0	1.0
548998.0	346766.0	9000	100	1.0	0.001
548998.0	329222.0	9000	100	1.0	0.01
548998.0	336788.0	9000	100	1.0	0.1
548998.0	480481.0	9000	100	1.0	1.0
548998.0	324706.0	9000	100	5.0	0.001
548998.0	323478.0	9000	100	5.0	0.01
548998.0	331258.0	9000	100	5.0	0.1
548998.0	476754.0	9000	100	5.0	1.0
548998.0	318824.0	9000	100	25.0	0.001
548998.0	346792.0	9000	100	25.0	0.01
548998.0	354978.0	9000	100	25.0	0.1
548998.0	477872.0	9000	100	25.0	1.0
548998.0	318316.0	9000	100	125.0	0.001
548998.0	316898.0	9000	100	125.0	0.01
548998.0	340900.0	9000	100	125.0	0.1
548998.0	488680.0	9000	100	125.0	1.0
548998.0	328420.0	9000	200	1.0	0.001
548998.0	321448.0	9000	200	1.0	0.01
548998.0	318604.0	9000	200	1.0	0.1
548998.0	412875.0	9000	200	1.0	1.0
548998.0	319022.0	9000	200	5.0	0.001
548998.0	403590.0	9000	200	5.0	0.01
548998.0	323248.0	9000	200	5.0	0.1
548998.0	431504.0	9000	200	5.0	1.0
548998.0	335124.0	9000	200	25.0	0.001
548998.0	353618.0	9000	200	25.0	0.01
548998.0	372534.0	9000	200	25.0	0.1
548998.0	446302.0	9000	200	25.0	1.0
548998.0	311300.0	9000	200	125.0	0.001
548998.0	407324.0	9000	200	125.0	0.01
548998.0	329486.0	9000	200	125.0	0.1
548998.0	448358.0	9000	200	125.0	1.0
548998.0	294577.0	9000	300	1.0	0.001
548998.0	331364.0	9000	300	1.0	0.01
548998.0	328086.0	9000	300	1.0	0.1
548998.0	421402.0	9000	300	1.0	1.0
548998.0	338040.0	9000	300	5.0	0.001
548998.0	336784.0	9000	300	5.0	0.01
548998.0	333044.0	9000	300	5.0	0.1
548998.0	517227.0	9000	300	5.0	1.0
548998.0	319339.0	9000	300	25.0	0.001
548998.0	345498.0	9000	300	25.0	0.01
548998.0	354526.0	9000	300	25.0	0.1
548998.0	482670.0	9000	300	25.0	1.0
548998.0	328169.0	9000	300	125.0	0.001
548998.0	326284.0	9000	300	125.0	0.01
548998.0	375577.0	9000	300	125.0	0.1
548998.0	424168.0	9000	300	125.0	1.0
548998.0	304772.0	9000	400	1.0	0.001
548998.0	334589.0	9000	400	1.0	0.01
548998.0	342084.0	9000	400	1.0	0.1
548998.0	478118.0	9000	400	1.0	1.0
548998.0	324830.0	9000	400	5.0	0.001
548998.0	322092.0	9000	400	5.0	0.01
548998.0	341192.0	9000	400	5.0	0.1
548998.0	442687.0	9000	400	5.0	1.0
548998.0	420410.0	9000	400	25.0	0.001
548998.0	339842.0	9000	400	25.0	0.01
548998.0	331300.0	9000	400	25.0	0.1
548998.0	486054.0	9000	400	25.0	1.0
548998.0	373710.0	9000	400	125.0	0.001
548998.0	338770.0	9000	400	125.0	0.01
548998.0	325902.0	9000	400	125.0	0.1
548998.0	426916.0	9000	400	125.0	1.0
548998.0	339508.0	9000	500	1.0	0.001
548998.0	306825.0	9000	500	1.0	0.01
548998.0	342204.0	9000	500	1.0	0.1
548998.0	450687.0	9000	500	1.0	1.0
548998.0	310726.0	9000	500	5.0	0.001
548998.0	320104.0	9000	500	5.0	0.01
548998.0	371916.0	9000	500	5.0	0.1
548998.0	475220.0	9000	500	5.0	1.0
548998.0	341594.0	9000	500	25.0	0.001
548998.0	329590.0	9000	500	25.0	0.01
548998.0	338049.0	9000	500	25.0	0.1
548998.0	441698.0	9000	500	25.0	1.0
548998.0	371481.0	9000	500	125.0	0.001
548998.0	338626.0	9000	500	125.0	0.01
548998.0	330266.0	9000	500	125.0	0.1
548998.0	407148.0	9000	500	125.0	1.0
548998.0	363724.0	9000	600	1.0	0.001
548998.0	331966.0	9000	600	1.0	0.01
548998.0	308521.0	9000	600	1.0	0.1
548998.0	433796.0	9000	600	1.0	1.0
548998.0	343966.0	9000	600	5.0	0.001
548998.0	323212.0	9000	600	5.0	0.01
548998.0	359380.0	9000	600	5.0	0.1
548998.0	413887.0	9000	600	5.0	1.0
548998.0	312226.0	9000	600	25.0	0.001
548998.0	395114.0	9000	600	25.0	0.01
548998.0	333602.0	9000	600	25.0	0.1
548998.0	457608.0	9000	600	25.0	1.0
548998.0	339922.0	9000	600	125.0	0.001
548998.0	336998.0	9000	600	125.0	0.01
548998.0	339997.0	9000	600	125.0	0.1
548998.0	437708.0	9000	600	125.0	1.0
548998.0	317286.0	9000	700	1.0	0.001
548998.0	314279.0	9000	700	1.0	0.01
548998.0	350262.0	9000	700	1.0	0.1
548998.0	422885.0	9000	700	1.0	1.0
548998.0	343277.0	9000	700	5.0	0.001
548998.0	320890.0	9000	700	5.0	0.01
548998.0	330976.0	9000	700	5.0	0.1
548998.0	406682.0	9000	700	5.0	1.0
548998.0	311146.0	9000	700	25.0	0.001
548998.0	312172.0	9000	700	25.0	0.01
548998.0	358226.0	9000	700	25.0	0.1
548998.0	489366.0	9000	700	25.0	1.0
548998.0	346124.0	9000	700	125.0	0.001
548998.0	306840.0	9000	700	125.0	0.01
548998.0	342160.0	9000	700	125.0	0.1
548998.0	423977.0	9000	700	125.0	1.0
548998.0	328198.0	9000	800	1.0	0.001
548998.0	354834.0	9000	800	1.0	0.01
548998.0	327482.0	9000	800	1.0	0.1
548998.0	465322.0	9000	800	1.0	1.0
548998.0	333508.0	9000	800	5.0	0.001
548998.0	327590.0	9000	800	5.0	0.01
548998.0	328080.0	9000	800	5.0	0.1
548998.0	424146.0	9000	800	5.0	1.0
548998.0	320046.0	9000	800	25.0	0.001
548998.0	320263.0	9000	800	25.0	0.01
548998.0	328456.0	9000	800	25.0	0.1
548998.0	455482.0	9000	800	25.0	1.0
548998.0	352458.0	9000	800	125.0	0.001
548998.0	344224.0	9000	800	125.0	0.01
548998.0	319660.0	9000	800	125.0	0.1
548998.0	455129.0	9000	800	125.0	1.0
548998.0	348834.0	9000	900	1.0	0.001
548998.0	322594.0	9000	900	1.0	0.01
548998.0	320837.0	9000	900	1.0	0.1
548998.0	484860.0	9000	900	1.0	1.0
548998.0	323102.0	9000	900	5.0	0.001
548998.0	328218.0	9000	900	5.0	0.01
548998.0	340548.0	9000	900	5.0	0.1
548998.0	439726.0	9000	900	5.0	1.0
548998.0	324334.0	9000	900	25.0	0.001
548998.0	309358.0	9000	900	25.0	0.01
548998.0	357554.0	9000	900	25.0	0.1
548998.0	444212.0	9000	900	25.0	1.0
548998.0	327590.0	9000	900	125.0	0.001
548998.0	310794.0	9000	900	125.0	0.01
548998.0	344810.0	9000	900	125.0	0.1
548998.0	424478.0	9000	900	125.0	1.0
548998.0	359719.0	9000	1000	1.0	0.001
548998.0	317290.0	9000	1000	1.0	0.01
548998.0	366929.0	9000	1000	1.0	0.1
548998.0	431514.0	9000	1000	1.0	1.0
548998.0	345219.0	9000	1000	5.0	0.001
548998.0	330667.0	9000	1000	5.0	0.01
548998.0	346930.0	9000	1000	5.0	0.1
548998.0	436706.0	9000	1000	5.0	1.0
548998.0	332822.0	9000	1000	25.0	0.001
548998.0	370501.0	9000	1000	25.0	0.01
548998.0	338622.0	9000	1000	25.0	0.1
548998.0	395538.0	9000	1000	25.0	1.0
548998.0	349602.0	9000	1000	125.0	0.001
548998.0	332443.0	9000	1000	125.0	0.01
548998.0	323602.0	9000	1000	125.0	0.1
548998.0	456660.0	9000	1000	125.0	1.0
548998.0	296247.0	10000	100	1.0	0.001
548998.0	346064.0	10000	100	1.0	0.01
548998.0	304952.0	10000	100	1.0	0.1
548998.0	432524.0	10000	100	1.0	1.0
548998.0	309398.0	10000	100	5.0	0.001
548998.0	360682.0	10000	100	5.0	0.01
548998.0	340428.0	10000	100	5.0	0.1
548998.0	466959.0	10000	100	5.0	1.0
548998.0	314799.0	10000	100	25.0	0.001
548998.0	319616.0	10000	100	25.0	0.01
548998.0	339092.0	10000	100	25.0	0.1
548998.0	421028.0	10000	100	25.0	1.0
548998.0	316433.0	10000	100	125.0	0.001
548998.0	317808.0	10000	100	125.0	0.01
548998.0	342115.0	10000	100	125.0	0.1
548998.0	437818.0	10000	100	125.0	1.0
548998.0	442081.0	10000	200	1.0	0.001
548998.0	332406.0	10000	200	1.0	0.01
548998.0	338702.0	10000	200	1.0	0.1
548998.0	451399.0	10000	200	1.0	1.0
548998.0	313770.0	10000	200	5.0	0.001
548998.0	307086.0	10000	200	5.0	0.01
548998.0	363742.0	10000	200	5.0	0.1
548998.0	458818.0	10000	200	5.0	1.0
548998.0	361653.0	10000	200	25.0	0.001
548998.0	347134.0	10000	200	25.0	0.01
548998.0	331982.0	10000	200	25.0	0.1
548998.0	431884.0	10000	200	25.0	1.0
548998.0	309754.0	10000	200	125.0	0.001
548998.0	372920.0	10000	200	125.0	0.01
548998.0	336950.0	10000	200	125.0	0.1
548998.0	415619.0	10000	200	125.0	1.0
548998.0	313630.0	10000	300	1.0	0.001
548998.0	311706.0	10000	300	1.0	0.01
548998.0	334400.0	10000	300	1.0	0.1
548998.0	459631.0	10000	300	1.0	1.0
548998.0	330192.0	10000	300	5.0	0.001
548998.0	349633.0	10000	300	5.0	0.01
548998.0	327774.0	10000	300	5.0	0.1
548998.0	430632.0	10000	300	5.0	1.0
548998.0	311954.0	10000	300	25.0	0.001
548998.0	335764.0	10000	300	25.0	0.01
548998.0	373858.0	10000	300	25.0	0.1
548998.0	423973.0	10000	300	25.0	1.0
548998.0	349252.0	10000	300	125.0	0.001
548998.0	303876.0	10000	300	125.0	0.01
548998.0	322516.0	10000	300	125.0	0.1
548998.0	434678.0	10000	300	125.0	1.0
548998.0	320581.0	10000	400	1.0	0.001
548998.0	304680.0	10000	400	1.0	0.01
548998.0	342592.0	10000	400	1.0	0.1
548998.0	461365.0	10000	400	1.0	1.0
548998.0	357654.0	10000	400	5.0	0.001
548998.0	324480.0	10000	400	5.0	0.01
548998.0	340078.0	10000	400	5.0	0.1
548998.0	451994.0	10000	400	5.0	1.0
548998.0	329406.0	10000	400	25.0	0.001
548998.0	337975.0	10000	400	25.0	0.01
548998.0	319868.0	10000	400	25.0	0.1
548998.0	451440.0	10000	400	25.0	1.0
548998.0	347998.0	10000	400	125.0	0.001
548998.0	333084.0	10000	400	125.0	0.01
548998.0	333482.0	10000	400	125.0	0.1
548998.0	452272.0	10000	400	125.0	1.0
548998.0	313760.0	10000	500	1.0	0.001
548998.0	333800.0	10000	500	1.0	0.01
548998.0	405726.0	10000	500	1.0	0.1
548998.0	438178.0	10000	500	1.0	1.0
548998.0	306736.0	10000	500	5.0	0.001
548998.0	313826.0	10000	500	5.0	0.01
548998.0	344858.0	10000	500	5.0	0.1
548998.0	445254.0	10000	500	5.0	1.0
548998.0	310465.0	10000	500	25.0	0.001
548998.0	316437.0	10000	500	25.0	0.01
548998.0	302711.0	10000	500	25.0	0.1
548998.0	472518.0	10000	500	25.0	1.0
548998.0	330947.0	10000	500	125.0	0.001
548998.0	332698.0	10000	500	125.0	0.01
548998.0	321154.0	10000	500	125.0	0.1
548998.0	431034.0	10000	500	125.0	1.0
548998.0	352376.0	10000	600	1.0	0.001
548998.0	307080.0	10000	600	1.0	0.01
548998.0	328700.0	10000	600	1.0	0.1
548998.0	439096.0	10000	600	1.0	1.0
548998.0	357252.0	10000	600	5.0	0.001
548998.0	309818.0	10000	600	5.0	0.01
548998.0	404540.0	10000	600	5.0	0.1
548998.0	389946.0	10000	600	5.0	1.0
548998.0	316240.0	10000	600	25.0	0.001
548998.0	321564.0	10000	600	25.0	0.01
548998.0	353777.0	10000	600	25.0	0.1
548998.0	407092.0	10000	600	25.0	1.0
548998.0	326730.0	10000	600	125.0	0.001
548998.0	309594.0	10000	600	125.0	0.01
548998.0	337558.0	10000	600	125.0	0.1
548998.0	402388.0	10000	600	125.0	1.0
548998.0	322952.0	10000	700	1.0	0.001
548998.0	322410.0	10000	700	1.0	0.01
548998.0	313929.0	10000	700	1.0	0.1
548998.0	429572.0	10000	700	1.0	1.0
548998.0	345865.0	10000	700	5.0	0.001
548998.0	312008.0	10000	700	5.0	0.01
548998.0	342766.0	10000	700	5.0	0.1
548998.0	419608.0	10000	700	5.0	1.0
548998.0	408402.0	10000	700	25.0	0.001
548998.0	308456.0	10000	700	25.0	0.01
548998.0	332486.0	10000	700	25.0	0.1
548998.0	397055.0	10000	700	25.0	1.0
548998.0	349608.0	10000	700	125.0	0.001
548998.0	313790.0	10000	700	125.0	0.01
548998.0	305360.0	10000	700	125.0	0.1
548998.0	499452.0	10000	700	125.0	1.0
548998.0	326461.0	10000	800	1.0	0.001
548998.0	328466.0	10000	800	1.0	0.01
548998.0	347038.0	10000	800	1.0	0.1
548998.0	466702.0	10000	800	1.0	1.0
548998.0	321618.0	10000	800	5.0	0.001
548998.0	335920.0	10000	800	5.0	0.01
548998.0	322803.0	10000	800	5.0	0.1
548998.0	468464.0	10000	800	5.0	1.0
548998.0	362218.0	10000	800	25.0	0.001
548998.0	328274.0	10000	800	25.0	0.01
548998.0	327642.0	10000	800	25.0	0.1
548998.0	431028.0	10000	800	25.0	1.0
548998.0	329531.0	10000	800	125.0	0.001
548998.0	323356.0	10000	800	125.0	0.01
548998.0	391364.0	10000	800	125.0	0.1
548998.0	476678.0	10000	800	125.0	1.0
548998.0	332344.0	10000	900	1.0	0.001
548998.0	333550.0	10000	900	1.0	0.01
548998.0	328938.0	10000	900	1.0	0.1
548998.0	496152.0	10000	900	1.0	1.0
548998.0	345302.0	10000	900	5.0	0.001
548998.0	327891.0	10000	900	5.0	0.01
548998.0	358262.0	10000	900	5.0	0.1
548998.0	448214.0	10000	900	5.0	1.0
548998.0	331170.0	10000	900	25.0	0.001
548998.0	380720.0	10000	900	25.0	0.01
548998.0	324540.0	10000	900	25.0	0.1
548998.0	436857.0	10000	900	25.0	1.0
548998.0	340946.0	10000	900	125.0	0.001
548998.0	344071.0	10000	900	125.0	0.01
548998.0	334806.0	10000	900	125.0	0.1
548998.0	440741.0	10000	900	125.0	1.0
548998.0	299550.0	10000	1000	1.0	0.001
548998.0	330920.0	10000	1000	1.0	0.01
548998.0	357742.0	10000	1000	1.0	0.1
548998.0	409958.0	10000	1000	1.0	1.0
548998.0	334678.0	10000	1000	5.0	0.001
548998.0	413032.0	10000	1000	5.0	0.01
548998.0	342734.0	10000	1000	5.0	0.1
548998.0	464102.0	10000	1000	5.0	1.0
548998.0	368119.0	10000	1000	25.0	0.001
548998.0	320438.0	10000	1000	25.0	0.01
548998.0	311107.0	10000	1000	25.0	0.1
548998.0	419492.0	10000	1000	25.0	1.0
548998.0	340612.0	10000	1000	125.0	0.001
548998.0	324118.0	10000	1000	125.0	0.01
548998.0	324345.0	10000	1000	125.0	0.1
548998.0	467128.0	10000	1000	125.0	1.0
293986.0	208110.0	1000	100	1.0	0.001
293986.0	208091.0	1000	100	1.0	0.01
293986.0	220313.0	1000	100	1.0	0.1
293986.0	223139.0	1000	100	1.0	1.0
293986.0	220354.0	1000	100	5.0	0.001
293986.0	191210.0	1000	100	5.0	0.01
293986.0	257508.0	1000	100	5.0	0.1
293986.0	254999.0	1000	100	5.0	1.0
293986.0	192022.0	1000	100	25.0	0.001
293986.0	219870.0	1000	100	25.0	0.01
293986.0	202735.0	1000	100	25.0	0.1
293986.0	196066.0	1000	100	25.0	1.0
293986.0	221478.0	1000	100	125.0	0.001
293986.0	212872.0	1000	100	125.0	0.01
293986.0	195325.0	1000	100	125.0	0.1
293986.0	208275.0	1000	100	125.0	1.0
293986.0	208334.0	1000	200	1.0	0.001
293986.0	221023.0	1000	200	1.0	0.01
293986.0	215641.0	1000	200	1.0	0.1
293986.0	212093.0	1000	200	1.0	1.0
293986.0	183656.0	1000	200	5.0	0.001
293986.0	222296.0	1000	200	5.0	0.01
293986.0	240212.0	1000	200	5.0	0.1
293986.0	246534.0	1000	200	5.0	1.0
293986.0	223508.0	1000	200	25.0	0.001
293986.0	206906.0	1000	200	25.0	0.01
293986.0	239230.0	1000	200	25.0	0.1
293986.0	219394.0	1000	200	25.0	1.0
293986.0	197529.0	1000	200	125.0	0.001
293986.0	214824.0	1000	200	125.0	0.01
293986.0	191994.0	1000	200	125.0	0.1
293986.0	199255.0	1000	200	125.0	1.0
293986.0	209275.0	1000	300	1.0	0.001
293986.0	188561.0	1000	300	1.0	0.01
293986.0	233252.0	1000	300	1.0	0.1
293986.0	204688.0	1000	300	1.0	1.0
293986.0	219767.0	1000	300	5.0	0.001
293986.0	220907.0	1000	300	5.0	0.01
293986.0	201893.0	1000	300	5.0	0.1
293986.0	221063.0	1000	300	5.0	1.0
293986.0	208698.0	1000	300	25.0	0.001
293986.0	233975.0	1000	300	25.0	0.01
293986.0	219237.0	1000	300	25.0	0.1
293986.0	209198.0	1000	300	25.0	1.0
293986.0	194935.0	1000	300	125.0	0.001
293986.0	196679.0	1000	300	125.0	0.01
293986.0	222219.0	1000	300	125.0	0.1
293986.0	215949.0	1000	300	125.0	1.0
293986.0	198260.0	1000	400	1.0	0.001
293986.0	205261.0	1000	400	1.0	0.01
293986.0	244014.0	1000	400	1.0	0.1
293986.0	204341.0	1000	400	1.0	1.0
293986.0	204301.0	1000	400	5.0	0.001
293986.0	221316.0	1000	400	5.0	0.01
293986.0	200792.0	1000	400	5.0	0.1
293986.0	215398.0	1000	400	5.0	1.0
293986.0	249256.0	1000	400	25.0	0.001
293986.0	202171.0	1000	400	25.0	0.01
293986.0	193485.0	1000	400	25.0	0.1
293986.0	213023.0	1000	400	25.0	1.0
293986.0	195017.0	1000	400	125.0	0.001
293986.0	216066.0	1000	400	125.0	0.01
293986.0	213297.0	1000	400	125.0	0.1
293986.0	228960.0	1000	400	125.0	1.0
293986.0	194104.0	1000	500	1.0	0.001
293986.0	192853.0	1000	500	1.0	0.01
293986.0	216941.0	1000	500	1.0	0.1
293986.0	228702.0	1000	500	1.0	1.0
293986.0	198654.0	1000	500	5.0	0.001
293986.0	196921.0	1000	500	5.0	0.01
293986.0	201583.0	1000	500	5.0	0.1
293986.0	220165.0	1000	500	5.0	1.0
293986.0	244176.0	1000	500	25.0	0.001
293986.0	198976.0	1000	500	25.0	0.01
293986.0	201656.0	1000	500	25.0	0.1
293986.0	204718.0	1000	500	25.0	1.0
293986.0	201914.0	1000	500	125.0	0.001
293986.0	206956.0	1000	500	125.0	0.01
293986.0	193951.0	1000	500	125.0	0.1
293986.0	224727.0	1000	500	125.0	1.0
293986.0	223069.0	1000	600	1.0	0.001
293986.0	223708.0	1000	600	1.0	0.01
293986.0	187976.0	1000	600	1.0	0.1
293986.0	260516.0	1000	600	1.0	1.0
293986.0	197775.0	1000	600	5.0	0.001
293986.0	195541.0	1000	600	5.0	0.01
293986.0	188169.0	1000	600	5.0	0.1
293986.0	243137.0	1000	600	5.0	1.0
293986.0	239188.0	1000	600	25.0	0.001
293986.0	195084.0	1000	600	25.0	0.01
293986.0	202007.0	1000	600	25.0	0.1
293986.0	252665.0	1000	600	25.0	1.0
293986.0	212182.0	1000	600	125.0	0.001
293986.0	211541.0	1000	600	125.0	0.01
293986.0	227192.0	1000	600	125.0	0.1
293986.0	202111.0	1000	600	125.0	1.0
293986.0	197192.0	1000	700	1.0	0.001
293986.0	196634.0	1000	700	1.0	0.01
293986.0	207568.0	1000	700	1.0	0.1
293986.0	197570.0	1000	700	1.0	1.0
293986.0	194886.0	1000	700	5.0	0.001
293986.0	213904.0	1000	700	5.0	0.01
293986.0	218012.0	1000	700	5.0	0.1
293986.0	194322.0	1000	700	5.0	1.0
293986.0	206006.0	1000	700	25.0	0.001
293986.0	226302.0	1000	700	25.0	0.01
293986.0	197009.0	1000	700	25.0	0.1
293986.0	201801.0	1000	700	25.0	1.0
293986.0	204738.0	1000	700	125.0	0.001
293986.0	208777.0	1000	700	125.0	0.01
293986.0	217906.0	1000	700	125.0	0.1
293986.0	190039.0	1000	700	125.0	1.0
293986.0	218642.0	1000	800	1.0	0.001
293986.0	230914.0	1000	800	1.0	0.01
293986.0	229823.0	1000	800	1.0	0.1
293986.0	209072.0	1000	800	1.0	1.0
293986.0	204344.0	1000	800	5.0	0.001
293986.0	203560.0	1000	800	5.0	0.01
293986.0	207915.0	1000	800	5.0	0.1
293986.0	212899.0	1000	800	5.0	1.0
293986.0	207794.0	1000	800	25.0	0.001
293986.0	198058.0	1000	800	25.0	0.01
293986.0	207575.0	1000	800	25.0	0.1
293986.0	230303.0	1000	800	25.0	1.0
293986.0	238562.0	1000	800	125.0	0.001
293986.0	217305.0	1000	800	125.0	0.01
293986.0	198450.0	1000	800	125.0	0.1
293986.0	236833.0	1000	800	125.0	1.0
293986.0	229439.0	1000	900	1.0	0.001
293986.0	201968.0	1000	900	1.0	0.01
293986.0	237315.0	1000	900	1.0	0.1
293986.0	225428.0	1000	900	1.0	1.0
293986.0	204037.0	1000	900	5.0	0.001
293986.0	217172.0	1000	900	5.0	0.01
293986.0	208088.0	1000	900	5.0	0.1
293986.0	207562.0	1000	900	5.0	1.0
293986.0	212354.0	1000	900	25.0	0.001
293986.0	216974.0	1000	900	25.0	0.01
293986.0	213632.0	1000	900	25.0	0.1
293986.0	239464.0	1000	900	25.0	1.0
293986.0	189953.0	1000	900	125.0	0.001
293986.0	207076.0	1000	900	125.0	0.01
293986.0	221741.0	1000	900	125.0	0.1
293986.0	245408.0	1000	900	125.0	1.0
293986.0	197651.0	1000	1000	1.0	0.001
293986.0	213338.0	1000	1000	1.0	0.01
293986.0	218531.0	1000	1000	1.0	0.1
293986.0	187780.0	1000	1000	1.0	1.0
293986.0	210346.0	1000	1000	5.0	0.001
293986.0	197382.0	1000	1000	5.0	0.01
293986.0	223546.0	1000	1000	5.0	0.1
293986.0	247844.0	1000	1000	5.0	1.0
293986.0	200394.0	1000	1000	25.0	0.001
293986.0	237171.0	1000	1000	25.0	0.01
293986.0	195237.0	1000	1000	25.0	0.1
293986.0	196641.0	1000	1000	25.0	1.0
293986.0	192900.0	1000	1000	125.0	0.001
293986.0	198136.0	1000	1000	125.0	0.01
293986.0	246445.0	1000	1000	125.0	0.1
293986.0	205633.0	1000	1000	125.0	1.0
293986.0	189966.0	2000	100	1.0	0.001
293986.0	204208.0	2000	100	1.0	0.01
293986.0	191475.0	2000	100	1.0	0.1
293986.0	210603.0	2000	100	1.0	1.0
293986.0	177218.0	2000	100	5.0	0.001
293986.0	175794.0	2000	100	5.0	0.01
293986.0	235870.0	2000	100	5.0	0.1
293986.0	205673.0	2000	100	5.0	1.0
293986.0	177767.0	2000	100	25.0	0.001
293986.0	226093.0	2000	100	25.0	0.01
293986.0	184691.0	2000	100	25.0	0.1
293986.0	217327.0	2000	100	25.0	1.0
293986.0	189793.0	2000	100	125.0	0.001
293986.0	189733.0	2000	100	125.0	0.01
293986.0	197365.0	2000	100	125.0	0.1
293986.0	222360.0	2000	100	125.0	1.0
293986.0	236466.0	2000	200	1.0	0.001
293986.0	179608.0	2000	200	1.0	0.01
293986.0	213089.0	2000	200	1.0	0.1
293986.0	199018.0	2000	200	1.0	1.0
293986.0	178009.0	2000	200	5.0	0.001
293986.0	204568.0	2000	200	5.0	0.01
293986.0	200995.0	2000	200	5.0	0.1
293986.0	209633.0	2000	200	5.0	1.0
293986.0	186269.0	2000	200	25.0	0.001
293986.0	239363.0	2000	200	25.0	0.01
293986.0	203334.0	2000	200	25.0	0.1
293986.0	207184.0	2000	200	25.0	1.0
293986.0	191918.0	2000	200	125.0	0.001
293986.0	190732.0	2000	200	125.0	0.01
293986.0	175118.0	2000	200	125.0	0.1
293986.0	246448.0	2000	200	125.0	1.0
293986.0	177817.0	2000	300	1.0	0.001
293986.0	177521.0	2000	300	1.0	0.01
293986.0	193663.0	2000	300	1.0	0.1
293986.0	217622.0	2000	300	1.0	1.0
293986.0	190141.0	2000	300	5.0	0.001
293986.0	194486.0	2000	300	5.0	0.01
293986.0	194467.0	2000	300	5.0	0.1
293986.0	206236.0	2000	300	5.0	1.0
293986.0	187107.0	2000	300	25.0	0.001
293986.0	197740.0	2000	300	25.0	0.01
293986.0	184014.0	2000	300	25.0	0.1
293986.0	206673.0	2000	300	25.0	1.0
293986.0	216410.0	2000	300	125.0	0.001
293986.0	220498.0	2000	300	125.0	0.01
293986.0	191535.0	2000	300	125.0	0.1
293986.0	230026.0	2000	300	125.0	1.0
293986.0	198696.0	2000	400	1.0	0.001
293986.0	201955.0	2000	400	1.0	0.01
293986.0	186918.0	2000	400	1.0	0.1
293986.0	217977.0	2000	400	1.0	1.0
293986.0	173411.0	2000	400	5.0	0.001
293986.0	186313.0	2000	400	5.0	0.01
293986.0	191293.0	2000	400	5.0	0.1
293986.0	192455.0	2000	400	5.0	1.0
293986.0	178131.0	2000	400	25.0	0.001
293986.0	182221.0	2000	400	25.0	0.01
293986.0	192115.0	2000	400	25.0	0.1
293986.0	183931.0	2000	400	25.0	1.0
293986.0	188319.0	2000	400	125.0	0.001
293986.0	210155.0	2000	400	125.0	0.01
293986.0	180270.0	2000	400	125.0	0.1
293986.0	230365.0	2000	400	125.0	1.0
293986.0	207716.0	2000	500	1.0	0.001
293986.0	184544.0	2000	500	1.0	0.01
293986.0	180569.0	2000	500	1.0	0.1
293986.0	197663.0	2000	500	1.0	1.0
293986.0	192400.0	2000	500	5.0	0.001
293986.0	198702.0	2000	500	5.0	0.01
293986.0	198191.0	2000	500	5.0	0.1
293986.0	209994.0	2000	500	5.0	1.0
293986.0	201861.0	2000	500	25.0	0.001
293986.0	199441.0	2000	500	25.0	0.01
293986.0	184686.0	2000	500	25.0	0.1
293986.0	214820.0	2000	500	25.0	1.0
293986.0	184085.0	2000	500	125.0	0.001
293986.0	223499.0	2000	500	125.0	0.01
293986.0	196567.0	2000	500	125.0	0.1
293986.0	225918.0	2000	500	125.0	1.0
293986.0	198175.0	2000	600	1.0	0.001
293986.0	216238.0	2000	600	1.0	0.01
293986.0	187056.0	2000	600	1.0	0.1
293986.0	197883.0	2000	600	1.0	1.0
293986.0	179730.0	2000	600	5.0	0.001
293986.0	179147.0	2000	600	5.0	0.01
293986.0	176532.0	2000	600	5.0	0.1
293986.0	202691.0	2000	600	5.0	1.0
293986.0	179786.0	2000	600	25.0	0.001
293986.0	178317.0	2000	600	25.0	0.01
293986.0	176857.0	2000	600	25.0	0.1
293986.0	204525.0	2000	600	25.0	1.0
293986.0	182636.0	2000	600	125.0	0.001
293986.0	190357.0	2000	600	125.0	0.01
293986.0	190132.0	2000	600	125.0	0.1
293986.0	204485.0	2000	600	125.0	1.0
293986.0	177230.0	2000	700	1.0	0.001
293986.0	177041.0	2000	700	1.0	0.01
293986.0	180590.0	2000	700	1.0	0.1
293986.0	197198.0	2000	700	1.0	1.0
293986.0	182026.0	2000	700	5.0	0.001
